Frame,Elbow_Angle,Shoulder_Angle,Wrist_Angle,Hip_Angle,Knee_Angle
1,158.42441681509234,10.399075773626233,16.841431649287156,155.40093422856867,171.4925559329287
2,160.01157354012938,11.148847081232647,15.401854785108796,155.3256726679392,171.75462080005676
3,167.12393694881928,15.471580848092506,12.153700094077868,154.50007206126492,169.163721458047
4,169.26660425104512,16.490683521181364,10.775268179296743,154.4267769851534,168.70699192816758
5,171.31594417222666,17.537120975090684,11.684688255374333,156.51152139884604,166.7837462124042
6,170.77324013276765,17.397720318889245,12.260146371178672,156.32961007100718,164.88888826211115
7,170.8856209687327,20.037538264232303,16.42758982593803,159.55422457759784,165.30577137560547
8,173.42430584358686,20.301228760491693,14.640616039928888,160.31730070053655,164.40317249050315
9,147.03416051238503,20.162311652711786,42.25742562899254,161.23034909304403,161.1952653434389
10,137.13569703840633,19.32587362544719,51.90594714941744,161.92485508047338,160.23083312286536
11,59.46473154403817,21.18430618927405,131.94867124354943,163.00152064681336,160.34224764308462
12,60.88404859521443,20.890351793649724,131.5497431081102,164.0871994176649,159.9904285206399
13,27.42348707181843,28.081456625281895,174.24684951766724,166.75954424056957,159.7347840967709
14,27.905128553128986,29.615180609405773,176.5200295202814,168.27575433838552,159.64932424658844
15,28.153975499486123,37.94330179914399,173.7427283829616,171.3701305423317,160.95768160401533
16,28.898786466230625,39.557811185590715,172.6406291803134,172.01658831458795,162.46028304316414
17,32.510394626485684,45.226079542563475,169.2113932933127,175.42403456509405,165.36859211619236
18,31.67818574614876,44.67278544099237,169.00898509039845,175.29681324166057,164.85747600165726
19,30.605319025861906,43.643535303245514,169.08237696394517,175.12908286380008,165.37550596049758
20,36.47378902895471,51.38235775171694,166.63142988873523,176.9362191044901,167.61657458182097
21,50.22902921403169,65.37851743213909,166.0142292602328,178.29507341240688,169.53511187090666
22,54.671986275253204,67.9087714438048,167.94393782312156,178.5511719184042,170.1806742193236
23,91.16676494047262,101.09210069168897,171.22158790139926,179.05960890892592,172.4737018126564
24,99.97921270548224,107.96023903351735,173.19106645779078,179.61879911120923,173.91279269277527
25,133.36476268377677,131.47972455009494,176.89563751006034,179.17345415171903,176.594852325239
26,141.61409284924687,137.1514576472831,174.40203459488876,179.02896893519855,176.76189543848878
27,178.10684716907647,157.6982957542206,154.68399088928513,179.21563790189884,178.12263084287028
28,175.13447198209687,160.43531878591085,154.29205224917965,179.94637165661706,176.52006985870455
29,179.54921367175734,158.53569278456794,157.40936265152428,178.7185780819193,175.6713504422861
30,169.1085387185102,149.6670132781469,159.56638873696193,179.68806691602444,177.16169680949557
31,167.48865485599444,150.00185269295574,161.43247641251529,179.84474669094087,177.62878945381732
