Frame,Elbow_Angle,Shoulder_Angle,Wrist_Angle,Hip_Angle,Knee_Angle
1,158.61260875870786,13.06091932706409,24.86007701289449,130.04308164031337,129.66109645533746
2,157.20149460418307,12.903261789895618,25.747014586784164,129.03139082491128,128.8837623082158
3,154.4033463825353,13.691078121204077,29.9560283885943,133.93152367500102,130.94369057668732
4,149.65809007648494,20.290041024329987,42.717768532771935,141.5504839331423,133.728236887249
5,77.2116028729652,25.960671129572198,121.9583966905451,145.89241505752065,134.801372036992
6,125.3275241048177,27.771510776031562,75.85527909133754,146.53919880949735,135.66180661591275
7,70.82474762864194,35.48537015959581,139.14342241019577,150.3210665610238,137.9473946346807
8,45.489162416389206,27.718940514385856,157.26706789030757,151.4124919962062,137.82430422094842
9,39.06615261624598,35.37369737173255,172.2025090076745,153.66029244709006,139.05644850632106
10,40.4701466538681,39.00885487976385,174.7671915645858,154.53429417659157,139.49441632791715
11,41.09979764253539,46.574360332172,177.2413621509646,158.62758500592494,145.55616026991552
12,45.93255763706433,50.88870052036841,177.14762336554375,159.93738246592198,147.24604352837778
13,45.126353597824014,55.26008565310684,171.87604652939106,161.23308514604372,150.14850610764495
14,44.93538776616084,58.98759197904749,167.58874747540554,164.04498770425153,154.81460249570532
15,50.85552730729426,66.60949528219855,165.03231684114286,168.06451094129372,159.90766236702757
16,53.90571651301413,71.89354381990084,162.3727440607965,170.30864895786897,162.96239369985258
17,60.44915107827504,78.87372071916755,161.19409678325323,177.08146185064462,171.46025904657384
18,63.23349585981806,82.31365672766044,160.45805954844946,178.0398759453199,172.74980111551616
19,81.90749161316066,100.93420293091776,160.6771586475228,178.53974443733932,174.5004256743338
20,87.23804883095045,105.61493114385664,161.24817951252402,178.91062963752546,174.9550523337297
21,95.33541514576319,113.7201772087051,161.20629308946084,179.02493733612204,175.47895802061424
22,111.62751337180427,125.67086479347962,164.90551309178292,179.92538318989455,175.94327746458765
23,135.9836900065103,135.2282435993558,179.3970085701418,179.76199805164504,175.34382284467569
24,158.31541291074666,146.49198864469727,168.59066731651436,179.37701625226487,175.19656130102734
25,158.49465921544748,145.81842127720762,167.7905648724431,179.3463310827146,172.46960051391514
26,174.6252976678964,154.43783971212503,160.34478452178124,178.1941847867775,144.3438253021008
27,173.09164893349023,154.69283672661763,161.485056188321,177.24502762104737,109.89371571582639
28,175.8844430966246,156.4146251970291,160.55216988453745,177.21675109632565,168.3624767767284
29,174.10963631784304,155.29314541914485,161.0750523750719,176.4204564828247,163.54099467224773
