Frame,Elbow_Angle,Shoulder_Angle,Wrist_Angle,Hip_Angle,Knee_Angle
1,130.72700143214522,22.601653370256653,61.843712814719225,92.8593148624531,116.25452669354311
2,156.62056391561933,15.44777258488948,26.292931715957792,97.37046056159221,120.17449332771
3,137.58076833727287,7.502214368217848,37.15478097990745,122.8775951364372,160.19059661423043
4,170.2083477401502,47.472883886156794,42.192268712763806,111.28897882691389,140.13706910121854
5,146.49909330939607,69.38020186830371,23.406168141244375,114.66939015403068,132.61828192783756
6,165.37990877006064,54.81083899269036,26.17929323670203,101.03174761950451,118.49584076368114
7,136.53290465670722,22.531489061382477,48.54107645749411,130.34279296691298,153.46398803473016
8,155.10478736837968,27.343038424704858,33.58976747383854,143.1277950352067,133.4780740263788
9,157.50291168475397,27.787906686911445,32.92638130929362,147.09442322696358,134.2124706134147
10,164.6461373500304,24.663396557095854,29.371815410451887,148.26891607737178,154.45854090515334
11,170.54705590958014,23.711639376811856,26.937710203753745,148.75058424773113,148.6381257454331
12,98.29516401092036,29.64882074430161,107.06175706936673,151.4426680684779,148.8012926835548
13,40.08794328532193,40.89181170232613,176.774897174848,152.98619074825305,151.21798756309718
14,8.01444053304495,30.14066329746356,163.30423068177393,158.30656128521753,161.65764278361937
15,8.837402493856228,35.20292818469307,158.4788910026445,158.3427608948343,164.03871155650893
16,23.024885816506405,61.06923734843469,146.22054520098618,161.0884581351276,168.54921837049213
17,34.832584231411126,67.22627308072632,150.6420552020954,162.21949459291787,169.34684869200333
18,76.40720076516999,105.62369136157447,152.55652911424662,165.81185947669044,172.70211148966052
19,89.20767060873479,114.37489037290956,156.434242629584,169.25548942757382,177.33594789498045
20,122.9093103496016,125.92228484176836,177.75822376050704,168.947737925822,175.66942589271346
21,167.22664852154622,146.60465978854373,159.09943287727546,170.05223482634233,175.11940052529022
22,165.3540893883664,154.61750727586772,139.5714446280261,169.33055407826512,174.13777688086708
23,172.03080580187006,156.5252825947365,148.79299152753802,170.8213726776325,174.68710303590817
24,167.26361590099478,157.26544816200152,145.21514790354485,172.67288447523032,176.69536529360212
25,166.0021255624315,155.8613674488129,142.59463390889164,173.6356748867709,178.5116459512919
26,171.26637514637153,150.4664864492023,142.27987674686636,173.23689173383676,178.6703291053522
27,170.72334940833193,146.54762882020054,137.66601381828815,172.43679857232937,175.3474597318593
28,171.38326552042355,138.74819388202238,131.35067367625373,172.198567256488,177.34105105722526
29,170.98163866590176,133.17011348918274,125.2195351565001,172.20635856117966,176.70424084023688
30,168.15095896490445,132.35814110707378,122.49869311974906,170.73456913681142,172.37887579200756
31,179.2284858883077,130.8623255888438,133.1564992798207,169.01182023359138,167.69132002819347
32,170.0359387488425,124.11850520250243,137.27547912977963,167.4088327704014,165.77054558749063
33,176.8733979955891,118.67907926201673,124.96839288276188,166.41483874090116,164.7128030949193
34,85.76961033894405,116.52145545724059,144.37089301119292,166.71611467194768,162.58549724546214
35,126.791458919082,123.46341246413037,174.57835407978885,170.4456984951122,157.0207275845636
36,99.88704823116521,115.63928469852685,154.70339781657148,173.15278684472156,158.02605387116765
