Frame,Elbow_Angle,Shoulder_Angle,Wrist_Angle,Hip_Angle,Knee_Angle
1,139.3168609312648,23.14688030542169,25.39302791200498,171.69304377639088,176.86599655207397
2,138.758907672452,23.11928658958027,25.75990928309238,171.93988870771548,177.48721095729104
3,138.25826886848662,22.69281011713932,26.61959352281129,172.23338789033915,177.38258468574867
4,137.95414701375594,21.95688017481842,27.1597931595367,173.04498591259218,177.0183765749468
5,135.14684762487207,20.78183148777543,29.80260906376219,175.20074489431482,176.33341524207023
6,131.79501518834093,20.137495345501875,33.46372435826881,175.61757582927407,176.04784769417205
7,73.98825382887865,18.07128934587179,92.73867617236402,177.03040080235647,175.39579885000288
8,49.50998009338336,17.891037779725362,117.55843129072261,176.6629447937789,176.08250842699675
9,9.50462716133751,19.315932773087454,155.7891315935865,176.6680381584698,177.42161592459067
10,8.422043387876414,19.77600776470348,156.2683132749309,176.50328686678787,178.00551499549437
11,3.1132417134171244,22.11836387440529,165.51847165206934,176.2599600846987,178.02594955094435
12,4.2311914037546705,22.957990953319623,165.70837905974582,176.32021916944686,178.13192819443057
13,5.735029318153573,22.792895322786627,168.1647694150198,175.437505436563,178.34496218772853
14,2.5994807665188633,21.85841434863708,166.7426974372815,174.58788842057695,178.4830496647213
15,6.367505444341833,23.701525608270302,168.4183905722561,174.89060107421642,179.03366194704608
16,8.232664529090451,25.076416374217384,168.70696274064304,175.21191018628005,179.14177864780794
17,10.762523202037432,28.45879912982168,167.63730844531102,175.54277477475333,179.07082238035431
18,11.813330646814327,29.571920866657415,167.48834681220978,175.67002797822303,179.0252406253546
19,29.282020258025554,45.894648064335016,167.81944026963706,176.24114257140926,179.85603336389497
20,43.709808888470704,59.21102859268544,168.32313016820092,176.84974307875086,179.86248677201985
21,128.74312242208796,130.67917989802265,177.78514980029678,176.29580167454958,179.39772750767634
22,132.62691916926318,129.47988611051747,172.59373091259764,176.3946187434144,179.7599615063985
23,145.23131798575997,143.31894829859087,173.4870178116015,176.2515393966825,179.78378201687903
24,152.2860128147824,149.64251024380928,172.3174679021441,175.904466294154,179.9639447697758
25,172.62574734734872,161.78147169082987,162.59190972240617,173.36199805355108,179.16604342683286
26,176.13845635869296,170.8734023490965,160.313316206193,173.26097753841793,179.22549601628293
27,81.20604422543134,76.99530998541009,168.6156958018625,172.45223680625693,178.9431573278006
