Frame,Elbow_Angle,Shoulder_Angle,Wrist_Angle,Hip_Angle,Knee_Angle
1,169.90044575007087,9.585131043619182,7.3837156145306295,170.42225726823662,172.53559062883923
2,163.77794127634823,13.05704517014349,10.267647997885991,170.61828270336812,171.7799484456934
3,157.47297078846228,16.086934285533395,12.829261198655976,171.73691234485156,171.77696785549827
4,157.42997847895927,13.813074518265198,15.04431239175194,171.89316585019998,172.74937472539648
5,159.5777617923782,12.814630436690184,13.78951547899329,172.87447413096842,171.23345845670093
6,151.13493871456208,13.032049769994476,21.120548491101076,174.22370482845903,170.9586412989844
7,148.11809758081648,14.650484936085025,22.417727349368146,174.27352299040422,171.07464210247568
8,75.28523442473292,13.992316835589392,95.96115744063695,174.7552818300942,171.19939964700495
9,66.91204721356912,13.778591654857358,104.5547615659067,174.9421369899497,171.12317453421386
10,52.377639690318944,14.850732537965058,117.74096197692114,175.24492680347618,171.77637638406424
11,5.6963834902681585,18.633791654037452,160.1448892646714,175.73248760211104,171.86249468769967
12,2.357338378006385,18.689252925345535,163.135607771554,175.92835652109946,172.07348152866695
13,1.9135812882818448,20.2010626473243,165.46291248249233,176.18286743235632,172.74123249870001
14,8.823889538026656,24.589977181962205,167.26697853380463,176.079141604372,176.48334931809416
15,9.076834327599054,24.929803771969958,167.06921871871717,176.1692169169842,177.15147935835233
16,12.117667274222791,27.721181934076423,167.15766673498896,176.0007902776161,178.86556681974054
17,17.239580893569983,31.88381890988808,167.32758207065007,177.58274459093155,178.78891766166183
18,20.737690128097427,35.69379714626659,166.954929044529,177.97702142548593,179.2513047451694
19,27.5993950071355,43.173215141367855,166.49410918679203,177.73959385466904,179.99950907495656
20,44.02311130644666,59.86884215235389,166.56397962615557,177.3493644994444,179.0374051902721
21,78.89778095615551,91.70197956892719,169.0222005529692,177.20868238962305,177.6763098848788
22,101.096381403988,110.09709639422104,172.4357734098089,177.0873910527626,176.8327352360614
23,135.5041633605523,140.02805247390512,177.0727266239127,177.04170190607095,177.03536998539124
24,157.5011263735695,156.77936293167042,177.0511744853223,177.13780681893178,178.61425369529923
25,174.94683462976462,168.60283820848116,171.6008296578529,176.37683515749515,177.09087621911576
26,174.251652757822,169.09426437800107,172.70873438410206,176.90300273897577,177.72069604056318
27,174.4716667926799,178.2706671973018,170.4242074202837,175.75180432504257,177.25270539876814
