Frame,Elbow_Angle,Shoulder_Angle,Wrist_Angle,Hip_Angle,Knee_Angle
1,89.2562678923454,11.162855762672375,104.35913286581881,174.12424692246185,172.32351187355138
2,89.98435847485929,9.237864835808967,101.23308267329313,175.88825817901892,173.34437019948223
3,86.47939796410999,4.929885492733914,102.16291718770655,173.00021392292453,172.69716430398955
4,81.31140233580568,5.545749340786523,96.83661905948829,170.9777182924994,172.19284214195514
5,74.67057851906686,18.332294893259867,90.29601511512163,168.20599914485746,171.830258359273
6,80.86747137114301,22.390775987830427,80.89296258512645,163.69500635516422,172.60319791314808
7,86.62040489744246,25.165916954465118,72.88243929780006,158.54721981451618,172.54768527470955
8,91.60000958445067,31.75452596016458,61.257106032329666,153.766064703728,177.52601476357097
9,92.18239438636286,34.5958130319799,56.49184083707677,154.12438508499542,173.61697260580763
10,90.69838592135007,37.66727147264236,55.1824941099364,151.28161521079332,177.99564530384552
11,91.66977965772539,37.32768591480377,56.05506223429386,148.21343591963458,176.82659837350013
12,88.14918652503258,33.511870538300336,65.0829877421982,145.32964391481332,173.16324258970062
13,72.51844913241754,30.866386673887146,84.97945084248929,144.19605663044985,173.9014915125469
14,32.00604454233707,30.27697264273802,125.09551011523524,145.69106511069288,175.26536925015964
15,3.0127891212829487,28.22328471929739,154.89044658911956,148.8623533802591,178.06647873296964
16,14.583780905610356,45.864565145405884,153.48551380262748,151.96333656993946,179.95439954742523
17,31.351622001086188,60.48125816719819,155.06466729180875,152.57856480030784,178.3494169198657
18,118.46176813620782,151.35122589451754,150.86624339855226,153.37604423163143,177.45122112922053
19,94.56984630432186,137.61076826362998,140.565116256502,151.4260703159087,171.82830475939886
20,112.33103375251696,153.14356538380008,142.76461656851885,152.93410359229225,171.67604614548247
21,115.60923207143033,159.48715149916143,139.41815692313978,152.39064920919324,170.47130667294107
22,101.58486382503702,142.9629446056343,142.08513085025194,153.3987022933286,173.03262519922075
23,105.31291023599665,138.0968257905935,150.71484358041778,153.94621665626974,173.82294850063806
24,127.91894292663552,143.178093840648,166.80843380058002,156.53616177795382,176.23581140934093
25,145.36919673210846,148.99873831520213,177.43990302843468,158.795637723355,178.09368228800997
26,157.6961969838401,152.22682876505178,174.18406555351504,160.5939283186518,177.93387673494445
27,165.5133386775178,155.30286188672696,168.6454801490954,161.07563549890213,177.55699274559015
28,178.97744036666552,161.99968936328102,160.64138234660942,163.1118875991702,179.6972825963319
29,172.12967868824433,163.3364181442011,155.08029246010855,164.01034682107692,179.29381929356592
30,174.45879065367595,170.38758794363605,173.89836141667797,162.13358609246345,179.49116242473403
31,165.78958238498032,177.59480360860078,168.52312724397132,160.6648860082093,174.1462689446965
32,178.21169478700284,174.94801512325782,174.36275010116591,161.54443105507875,174.0088832153283
33,164.433324406758,179.4049786689742,166.23049406241327,163.78524190224783,178.11123636368816
34,175.58423840816218,161.91987482636878,165.47573245707915,163.56859264822046,179.555776019202
35,137.8383699515979,143.19285502956066,176.34021660256568,162.35171119612164,179.17480922147962
36,122.30690904860701,128.55279680324364,175.61636822659787,162.96198051755266,179.28552700358208
37,94.58599037949898,112.07305523666004,167.51298367458313,163.25595829192048,175.7795909715624
38,45.489368233312895,84.33126823816124,148.20439346772645,164.72011232136654,179.36860715680123
39,12.613915238981146,66.67371363690427,133.63739644445138,164.6935547143245,160.9261984550245
40,5.912263475426425,52.55102623145473,139.41385622990072,167.22713180631308,160.5846878187273
41,23.45969313722755,49.77366204478848,111.9010071673751,168.32340484006622,176.29707889709752
42,104.35668464278687,31.364390555295188,47.86551420699167,172.80646338132271,173.70433055551987
43,179.32588147851942,24.90086920304913,21.705220942460198,171.44301060547278,179.11303140826354
44,174.24880494968104,22.62249740330049,22.600308614131016,167.30736392373572,175.9630454852884
45,173.72947028329313,22.17650271722457,21.109529789176303,165.07679827632808,175.5419526842951
46,174.8631132934149,24.347445241624282,23.14044828206707,166.7340527521322,176.81487770533684
