Frame,Elbow_Angle,Shoulder_Angle,Wrist_Angle,Hip_Angle,Knee_Angle
1,167.52262236258073,9.354484997197419,9.204164331762886,151.52689213885583,137.04901630140262
2,168.99518678224985,9.779273437599453,7.965403477793001,150.68511774484242,136.02484828546656
3,169.93535399749518,10.515395116398192,7.038936823290531,149.30378785513687,135.53543023384776
4,177.06958626528217,12.118908715791713,0.38197582478999625,148.58994354972876,133.99851238207893
5,140.47616065794577,18.958824144669403,29.037978272488395,152.8606065537644,135.93914623183804
6,139.62771796023213,18.57572919243306,29.988778009117024,154.5658786218635,137.66050893565495
7,35.57221267242587,23.17177793109101,160.59285559698554,158.79321028544126,142.3149590940844
8,33.36196162622535,23.748460634261374,163.91601581296638,161.13966845906228,144.6707514563719
9,18.502699498582967,27.93667840153085,174.90166748043313,168.78386449611398,154.03600894664876
10,17.663607149290222,29.988127020858602,171.91569889698445,169.01463315119852,155.296530174733
11,16.31194856603434,31.038951461289912,169.57423671572602,170.74914023738185,158.76718322232261
12,19.77128512046845,34.42880173337505,169.31802036894368,171.43954939098992,160.33618881471682
13,17.12813331529659,33.617876331304906,168.10489236893284,170.2120882855812,159.83493684570314
14,23.024794477770488,37.87571425197871,168.63730170428897,172.86122736612162,163.14704203773348
15,21.066116680670042,38.25932143844664,166.81055986840965,171.93093876435026,163.40133075149117
16,25.2897078193325,43.112892950973404,165.74451091634126,173.26522493702203,167.44857433109564
17,33.42968872363652,48.765967549444966,167.5826692480905,174.40126607466567,168.26853343352772
18,46.04836518418941,65.31692186791341,163.5983527557096,175.68437483442284,172.71494696535248
19,48.41149274686891,66.97906970110299,164.38533679823456,176.26899082988024,174.25452261095057
20,88.7736212552335,109.58865163353212,162.49499837423997,176.67341116455643,176.13582305050753
21,92.32740639703553,109.33187330906946,166.23192492060494,176.49479293829734,176.6074145138746
22,87.16855799924413,101.65666260141955,168.76589471697827,176.13883905869065,176.4208497819603
23,129.77318816947846,135.58123101908043,176.5983440622019,176.43876931820125,176.6456696985623
24,135.99847041649036,140.18485412514246,178.00655781280184,176.411590727303,176.6119663402204
25,145.22824023026683,143.77367344987707,176.65968081964138,176.42730013751108,176.5047961623104
26,178.18991193473937,164.20304369545354,163.45643731756604,173.874609704035,175.29983515488442
27,175.33888037631695,165.3514132867327,158.6839529765997,174.8215723893026,176.2911034006759
28,179.37107990550484,161.37251413579574,160.29075733018394,174.62310663729392,177.9411973599922
29,178.5793110110332,161.10167671885958,160.5737303122886,174.7453320292583,179.0301214638714
30,167.78773050007052,153.84400295543637,164.48480804622054,174.84853433459577,179.10072736082373
31,171.51720977017658,157.26617718864574,164.43720506249537,174.8321640841294,178.94008622276263
