Frame,Elbow_Angle,Shoulder_Angle,Wrist_Angle,Hip_Angle,Knee_Angle
1,154.16279640308707,10.650036691178187,25.779099700799883,157.42686688534326,152.38056512811238
2,160.4758723595154,11.23873270005338,19.444678752787876,156.4200274738678,155.07622050732368
3,160.93623063697808,11.581455650787786,18.955679992193055,156.00894974795818,155.63035139576579
4,156.06541729804235,11.261791395981971,22.891456235438923,155.49015639549705,159.79321925194546
5,152.80994864019732,10.930249199412838,25.5286896272486,155.50268500509725,161.2845738257415
6,152.21248546954925,10.023007315818901,24.60199746807511,156.0047554652767,164.5598193981748
7,151.5682374405987,9.58395310782172,24.215507981392886,156.09661024984416,166.17863335448513
8,154.23538532796977,10.037605010757021,21.590156183462245,156.5207832766282,166.91100687790643
9,154.5105537145605,9.883955741327016,21.166739448984654,156.66397018667098,166.9149903205627
10,157.8736872920683,11.573444444341376,19.322711272258168,156.97254742183046,167.4979486914699
11,160.85932200984047,12.838571264946252,17.50531867791941,157.19800888174348,167.701070302236
12,167.84861115616113,15.890194495847789,14.039451192946023,157.44494213847182,166.59361970177082
13,169.8869982347205,16.327392249379148,12.813661844696883,157.72250890761825,165.96135858113104
14,174.41842671509565,19.69389272995723,13.266165194409872,160.08909688863298,164.43299582054073
15,175.3196439872432,20.551728432042246,13.658246835967086,159.96438864262663,162.41318063967486
16,174.6002203748964,22.1017517392906,16.825070060360463,161.56706736551044,162.17143495779598
17,157.23510671955233,22.040517339776905,35.01516734232869,162.87565691533135,161.61613351691548
18,154.06212292562947,24.626848971608684,41.28956403052164,163.43110725369095,161.4108325669765
19,53.56221362576281,33.38235042197651,152.06804229908516,163.89077283166634,159.81477811711287
20,47.90689375774153,40.144619867409716,165.275683857291,164.526995157732,159.69178412997164
21,32.150506694129035,39.167783260977586,178.16364678192937,167.5236018306292,160.33780223034807
22,30.481138594191602,37.56439084354677,177.25332209597758,168.63442792616715,160.6523292360854
23,30.866713529247754,42.71051949278111,171.21252081962075,170.68330248417791,161.6427179236095
24,29.084865473766772,41.46993162593252,170.2116784958961,171.3771067922497,162.11741024237216
25,29.036755914817224,42.64680052063403,168.2081303173607,173.52181308921087,163.68571440218537
26,32.12586738941522,47.552976556894,166.33157907249267,174.92056795495137,166.1891491604036
27,31.44469349579836,46.903590509162825,166.1172145891028,175.77681016513418,167.6805493876549
28,37.34814734874978,54.3705148207802,164.46782616184834,177.61928523513785,171.58344036733487
29,49.19909568372759,67.09554047383257,163.387651247592,178.95034062918967,173.77465928838507
30,73.04257621929032,88.33992309480622,165.11817764544364,178.95820466914014,177.92491925918145
31,82.17036641351542,96.81301898534699,166.02323599670257,179.55364512294298,177.6262365321334
32,126.25324520526424,125.98636081666596,178.7735183081076,179.8088700168372,176.7467464774605
33,135.5975733841579,131.62598605577156,174.92350032444267,179.98120243169308,177.71350807509418
34,173.43097009966948,158.12570792035797,162.4424623150494,179.56931480856016,179.52277768649196
35,173.55789156838378,157.93307790541385,162.37329320128853,179.98458814908824,179.29740333573687
36,171.66214395932442,163.32682772022912,168.9099727432742,178.23926218753587,178.71127310597163
37,171.98472180097178,158.98952948707907,164.95720070088444,179.08521675314142,177.8557362892198
38,173.32237904204595,159.71664946691436,164.41576333685018,179.08351437352002,179.80233316073014
39,176.26818252350768,159.15861916005167,160.32782048006504,178.24156604643164,178.19692931771965
40,170.75157001481742,158.49093906483054,164.6537156493872,176.55588070385073,177.01708089052875
41,169.53090466024256,156.5401711942329,164.54081275806575,176.5880564670835,175.76285253108603
42,153.1747833538361,145.60218803042739,169.89786620769456,176.46637985877956,171.31283047945684
