Frame,Elbow_Angle,Shoulder_Angle,Wrist_Angle,Hip_Angle,Knee_Angle
1,159.44943859338474,0.4354254574396658,13.141382507416878,162.88668767674315,162.2736347840487
2,155.24193406582424,0.08398554888336664,15.951234604042513,162.17196626390339,163.00913979027993
3,153.59252627238365,0.21405247213306777,17.31888386221468,161.3652861320259,162.6094422091579
4,149.94527950807088,0.03536290863754501,20.65028536410217,159.8222777257409,159.68003551735725
5,148.24032088509577,0.6819681878618267,23.014584267737,158.82861565108809,158.01318657159948
6,146.87699471149136,0.9891231449395408,24.705694658923083,158.69200391125682,157.89263217585838
7,147.11497443481693,1.142688734145038,24.70142032685831,158.6693929905922,157.82148261853652
8,142.7325942338446,1.8354160944025513,29.77795799215423,157.66347173471127,156.49601674777364
9,142.9474821761206,2.137981515688172,29.872151500302827,157.25414357099365,156.01071975724957
10,136.57324438386843,2.65214005155823,36.70561411697415,156.83647371322033,155.5515047634937
11,134.38355372139733,2.9230846824421035,39.1427621478898,156.6380547085689,155.34696405834202
12,125.46380289336655,5.156274061441711,50.582023438468354,155.46067663731552,152.5745114495312
13,121.53283220987302,5.720750568850783,55.19518154672151,155.78509654778657,153.07748489874692
14,111.04512782961702,9.053447918952036,69.8316171924227,157.87266808394762,153.7424787846458
15,109.2062088426197,9.460087359560433,72.27436645594632,157.5444971301141,152.657521495942
16,95.73740436521798,12.63421790400086,89.76330271404461,158.99929803616618,152.21213179036195
17,94.07106306357767,13.008311315821834,92.19863429270514,159.9951408116966,153.22333841159247
18,78.14356617589247,16.727969279989814,112.47882005144004,160.17221302023862,151.38387136614364
19,76.35997922901633,17.07600493873597,114.64449335349535,160.7112140245717,152.04428645601408
20,66.10249669269989,20.207710042711167,128.97669079105071,161.0065444908896,149.97202178773887
21,65.99665824384847,20.73713628768711,129.9731549890396,160.66290324344376,148.69175093861148
22,55.790454432748604,22.266093256263616,142.98739062448314,162.4010291568531,148.58277956253204
23,53.94964366977376,23.613910513470795,146.07840882744674,162.98706321927597,150.1229039665409
24,49.639037595170805,29.36278526623623,156.6438538457715,163.53616447394128,149.34944783211392
25,51.03339055413605,31.778429594665393,157.53357296434908,163.05331061141416,149.04842270396472
26,53.14260042335921,38.91038888278114,162.7563668752194,163.95462346613823,149.95646668800893
27,53.70842932457073,40.184491476647935,163.66785197754248,163.94514686518926,149.35482783972154
28,57.47196232823652,48.85718102406158,168.83071847533168,163.80768876947258,148.7049386036596
29,60.099046224029,52.95177913015054,170.39492339162845,164.5468380984476,149.68329402611622
30,62.63992824723374,60.118293761030934,176.25004485589685,167.84340261836303,153.29090199212672
31,66.50752799091084,64.89984961722391,177.02447263599407,168.36775226734125,153.3154174104919
32,76.03521950729211,77.57225507027479,178.90239242980516,170.31490114891602,153.308460561966
33,78.08957201284944,78.78430554570424,179.96971695580635,170.81267343171552,154.60751548917702
34,94.21315157885944,97.35140009352925,176.5398515279663,171.669250386397,154.78487604437888
35,102.32189271712834,106.13378263015083,175.6517277445552,173.53307600853321,157.2881678939161
36,98.6447609970709,102.98750320136398,175.17361650502568,173.88163683541538,158.8615786093748
37,97.53971801318473,105.04936989416626,171.62308662783866,175.6581500305557,161.0422438605862
38,107.36946304679257,114.12204647820252,172.56458658783734,174.5402105646328,159.29792019167584
39,115.44504632391339,118.20738172426634,175.7187204649961,175.4611477635105,159.11971352165193
40,90.04621626669139,19.517464619065517,69.29872754784675,175.0149786904416,158.99201069922196
41,106.78408644265708,118.72157272593502,166.78206768905414,176.74547622215943,163.03656348607728
42,33.05604566966372,122.624535793403,89.13261829043338,176.75053940411865,163.39616889474692
43,95.8542343514848,131.68717185085393,143.40208268728912,177.34442831779972,165.83365630825472
44,130.63618458303938,137.79507836376752,172.5758600113884,174.92259533149965,168.65000182309606
45,138.48238696333388,141.68021602510208,175.99005062640984,176.4905184100134,169.60759223642413
46,141.79815176445624,145.49241901459536,176.0276377482386,177.0286167274099,172.3266459904867
47,148.41662851890723,148.55875339523695,179.16727192553157,175.7574592733439,17.497625847169648
48,151.963184137315,152.57489704760982,178.8797537133426,177.2552370641422,115.72959479341138
49,162.97148134877318,156.59034714481012,173.61693501161457,173.85406179095668,161.7834636134798
50,167.4601365201635,159.81668313244117,172.38368888586558,175.77365404096258,172.43712945150813
51,12.261188330418886,152.9477941476486,39.7604489101122,175.21095529883297,175.17981060954256
52,162.35291778423942,157.53544419321832,175.42395441140667,175.94797506329488,174.24781128851924
53,167.78594573638446,158.46504004101527,170.0280911934685,167.55222721326112,167.75352264547234
54,167.6950800349753,158.1047307747717,169.3609209212205,160.4766223843106,160.84604278296257
55,169.3459995452362,158.8521941109546,169.13976690594032,96.19062858192022,94.34830980646117
