Frame,Elbow_Angle,Shoulder_Angle,Wrist_Angle,Hip_Angle,Knee_Angle
1,142.6078143432595,11.415991350363074,39.91692900321923,151.0650387319828,179.4658998843432
2,141.0672641721721,10.298558782800683,40.52247990674376,159.88659495563348,159.07292419014692
3,136.97492677334427,9.290074878403612,45.29659598244272,160.50052629757485,179.61862815561165
4,136.08592851416887,9.387298915526985,47.069779826734155,160.6796998796327,150.7378908608125
5,133.48751123891083,9.269360072205668,50.0201768829557,158.45399605250503,168.55095418398272
6,135.60568673944783,14.401785281410177,53.92383554785899,159.1379152865222,168.9018273380357
7,128.5186321058486,14.461462752687227,61.210110517451575,159.0077290053058,168.55382847043973
8,68.65562627912401,26.196298637872733,134.34577508199817,160.3673721450699,169.18656151830257
9,96.27040295517575,29.625577662851736,110.48011278702862,160.79659337412167,169.87118175438465
10,36.05551051246482,33.824763734167874,176.20190936599624,162.69823982482922,169.57418929144922
11,34.36014582589871,34.035348373476076,178.56186418760268,163.49287685381944,170.18225995456595
12,29.71065884992058,37.5881094394009,172.49078123027905,166.68333225960015,171.9336831634385
13,30.029974154370798,39.38260652792263,170.8087922581577,167.19043433345834,171.99364892879908
14,33.32558835210159,46.791312247431385,165.41908214469098,170.9847784273614,175.10645292379496
15,33.36416777766974,45.591681848227616,166.17390570753597,171.64997223156053,174.95577211094786
16,34.24474706452236,47.21141027072561,165.29780886599468,173.7444076585988,178.78822941098244
17,30.568161870601692,48.70826622171397,160.332439046595,175.24476735830433,178.9759883042596
18,31.68847296495113,49.76441327669698,160.6323142818337,175.29046501369044,179.33917635691157
19,57.54158582230478,74.16788677038436,161.82732816167146,176.79440577594832,179.6709311229054
20,62.64918298966075,77.84285390733233,163.172537786473,177.1162150697855,179.71741632661258
21,74.11788663408167,88.7702532896498,163.747870239926,177.64385088703864,179.835954707606
22,105.38200602298723,116.55318493697823,167.29713587377245,177.44918585698895,179.25414772852142
23,107.45166698788061,116.23795846168463,169.7052463331911,177.5458528272434,178.96795437631877
24,131.6981182517136,135.9896244652309,174.36491486762094,177.4814282055277,178.9146375185187
25,136.08022947985003,137.99503811400405,176.94667004604696,177.28219234742315,178.65151662817402
26,160.68698732188813,154.66120146893076,175.01469844538502,177.24006536004035,178.66410688939825
27,176.0233680078998,159.0016190008575,163.92555314688167,176.61090750482882,177.26983821219827
28,175.29429881554495,158.58021643063412,164.06949834615378,176.5414555717289,177.8324031536221
29,166.55778596340505,154.0560202698724,168.18904062831314,176.80034096363988,178.5219026915044
30,163.09068986555144,151.41957037945926,168.83574475764567,176.41788522838027,178.0790164118638
31,166.8429529338766,149.3949719814464,163.4534305341115,177.33028991739644,177.86723436607184
32,177.04800357759356,157.99903533191465,161.04756855358863,176.45029203054955,177.98731912004735
33,163.5674637816175,151.11790712589124,166.54868868107195,175.26470720362508,176.92003909997533
34,164.9444844862243,151.39060469962737,165.89201883704894,175.93354924235427,178.27204131036416
