Frame,Elbow_Angle,Shoulder_Angle,Wrist_Angle,Hip_Angle,Knee_Angle
1,169.4534428848735,7.460420085465664,2.5545940153153714,140.5397113501634,154.11929979898304
2,167.3598964013629,7.201206900150109,0.9441117401420414,140.93225286796982,155.5427766103375
3,166.45575028034995,8.53943959585816,0.9887366990258403,138.77562302625688,153.87789808323268
4,169.08808553736452,11.05047415372805,0.6283557225252011,132.93663744966062,149.40407983906596
5,172.8639099202867,14.616238738396266,0.7216688826022716,120.7539015522933,132.29232791684566
6,173.1832120285628,16.56144266961875,3.5022826117128396,124.25175250080807,132.7440910380423
7,171.98029831317976,16.483682198675318,4.912990303621664,129.5334012422604,137.60101270918275
8,171.9494626303547,16.23157431203901,5.267000745558839,133.48185189884552,140.18776458049615
9,172.06856235580506,18.447904630788976,9.937101782466316,143.31767723207477,145.65700744665574
10,170.6801053081783,17.80282924927409,11.578193432120896,145.40537374902544,146.79638640684917
11,151.2050333747445,17.617260009037317,34.039386457760706,153.97280812275773,147.45740713979112
12,161.0182645137612,17.31888842123089,24.55948190496451,155.0309882414918,147.31058178063125
13,122.69272215044144,22.322568954229638,69.13183072713716,158.06091626588616,149.15894008823344
14,89.84517540460281,19.43909527526997,100.56262314292107,159.89553762749034,150.7955436052942
15,49.93951346333201,32.23940806542386,155.0854244638213,162.60051495181747,150.96247393881424
16,33.78237314744738,34.292199179732854,174.41130048972107,164.0747348372387,151.99480794975327
17,27.582182136434763,35.24243644890152,178.07505791902753,165.15722688860365,153.30200987318597
18,27.006902704678144,34.74194802559257,177.8854742145535,165.87781308582262,155.2867098988573
19,27.92796723362204,39.24839505759756,172.7367613145689,169.919513964519,160.06957955658032
20,27.413652335920624,39.70837728158651,171.79458086956302,169.74937601367813,160.06648035321865
21,29.034269938546927,45.04695279436172,167.3107820859504,172.52537547399274,164.09069369624999
22,28.1159519659339,45.09656603084726,166.30600029158254,172.70593193532306,164.75580236450165
23,42.30906806692853,60.72569628697791,165.06477916261534,173.95202430884692,168.17020506800247
24,46.66218154400515,65.31714707584482,164.96647137647284,174.34046307001083,169.8072288555866
25,61.86419982193732,78.4771358649764,167.28494285823066,176.7363461428349,176.76010431219174
26,83.14801000612265,98.47415432659182,167.13754332403036,179.74165037185242,179.54542038196055
27,91.03730187974045,103.6749638932314,169.45153801226354,179.32955121040968,179.8555311993918
28,134.88742240135556,132.10111761621476,174.13297337169888,179.15073008100214,179.1059102911538
29,146.60089993933767,140.73402551823332,170.5881473670825,177.9006442086355,178.0322123696214
30,178.17312030355453,162.0671833729324,160.34281830725166,177.99263858936035,178.96249453070007
31,173.54751902701162,159.22334124154813,162.37733541896046,177.50050699136835,177.49100095010084
32,166.72927180817643,154.17855739674792,164.53084563579043,178.31325178681234,179.0542841804862
33,164.58282000515388,152.46700752638634,164.88966041052274,176.83529553947233,177.0995168296803
