Elbow_0,Shoulder_0,Wrist_0,Hip_0,Knee_0,Elbow_1,Shoulder_1,Wrist_1,Hip_1,Knee_1,Elbow_2,Shoulder_2,Wrist_2,Hip_2,Knee_2,Elbow_3,Shoulder_3,Wrist_3,Hip_3,Knee_3,Elbow_4,Shoulder_4,Wrist_4,Hip_4,Knee_4,Elbow_5,Shoulder_5,Wrist_5,Hip_5,Knee_5,Elbow_6,Shoulder_6,Wrist_6,Hip_6,Knee_6,Elbow_7,Shoulder_7,Wrist_7,Hip_7,Knee_7,Elbow_8,Shoulder_8,Wrist_8,Hip_8,Knee_8,Elbow_9,Shoulder_9,Wrist_9,Hip_9,Knee_9,Label
88.89354904606658,109.21827186539204,163.03351228101403,176.35266296691512,175.56008359146176,79.07937514252521,97.36335908003748,164.91035421758053,176.81235692536515,176.7465912468397,90.45860031382936,105.19048950101002,168.47994781895756,176.24005977381853,176.98175801161898,130.8611699871928,135.93981275036668,176.67923437570042,177.83401160949148,177.69889851731992,136.11984013294995,139.84559081263012,177.7237100569527,177.81105556373603,177.3205719870669,145.33348201714253,143.4213160375813,176.71065350000438,177.45494848922647,177.21331102525343,179.20995403907915,164.26167924742967,161.17262762923107,174.40706774184298,175.98981219709185,176.8460984700294,164.0336894518184,158.81125081498342,174.849226204533,176.78387094886753,176.77418539957915,162.45196811713126,157.49789875789503,174.5739253258261,177.91124954546328,179.16801901081934,161.9400400324851,158.98679721456057,174.56203281823232,178.90244862933832,Made
29.9114881723398,47.7172748040832,164.99770654695084,175.88468471393273,179.8835758956503,47.02087828583003,62.86133704894826,167.15292480008625,175.84860535086705,179.33275725257667,45.58322780545663,58.77521860924034,169.63928238760369,175.36334704450198,177.73330362029256,87.00687077478686,97.03571652785308,171.9606725821917,176.91028950386678,177.80639932090835,148.3995751113336,149.11565239569816,179.09775865622402,177.3260616164891,177.67708684778697,154.9858356162884,154.38070026448372,177.81167751550788,177.53021644528144,178.15824839007138,177.85549113873884,168.38843947391538,168.89119456185256,178.2746467095573,179.88110527095816,176.87942599566964,167.83338080456974,169.27292652035845,178.1644203504711,179.79499417634125,179.9279401429707,170.47016142575592,168.64241155694015,178.512443644196,179.15384864293674,168.5354450791073,163.8902036021664,173.18845342942905,178.93673147082868,178.22468920242324,Made
13.013785495340915,28.40506224565128,164.58168251206237,172.05408454145814,177.9087019679009,11.485389625826278,29.53777637553966,162.273629758637,171.7611666011687,179.57100084387142,10.067912209752045,28.88644226353853,161.79896002220258,172.35478931614114,178.7227771854787,18.220303438371243,34.02583908928173,165.15730996484118,172.62340019963264,179.55244612743795,20.690087144355108,35.861873082383944,166.45755360330375,172.3455663763779,179.75538990982986,26.50805136549796,41.02257889659408,166.68503404408824,173.54993429406386,178.94336098676106,36.05468142370222,50.65545518881096,166.3692793214112,174.0724046779528,179.93498030425286,45.35953342631451,58.28434075240792,167.85310718497493,174.5953776501376,179.48497556531944,57.49086123633053,70.08903131975808,168.21710444409808,175.04870143451507,179.8629470525161,120.60360078480514,129.14616898747946,171.5456690242779,175.9990550393071,179.0912890807556,Missed
10.900938434994815,28.70646479591354,167.37401930026218,177.40744611433038,177.07061343260537,12.126764215797705,29.820779404904908,167.36117988045476,177.44595644023147,177.2596471917702,25.48331859387583,42.97636763964001,167.1103174803175,177.3537889155866,178.09786500715165,30.72594344034649,47.43374033004928,167.6044658629804,177.4239723645488,178.45530240120002,133.73733695279566,134.26135811598712,175.59440748860342,175.60680979586948,179.84037630801717,135.18320797393548,133.69246534606327,173.62886415677798,175.69171193954628,179.96663539983066,150.73570077819213,148.17063296336397,172.07301503389257,174.9997124657947,179.0030598621209,143.5749179892475,141.99340413504152,172.78378046496852,174.45544808308833,178.7805353332644,169.15353480134664,159.68088586217692,163.15587326346008,172.2648110737119,178.95083864178878,176.58970273885078,168.75078434803714,165.21036304024273,172.65692734208662,178.89759530581648,Made
60.35091167951047,77.65874138699809,167.24996085643522,177.48605258267276,177.77410241150875,83.70272580217079,97.70400018128868,170.47849711760324,177.84804245342627,178.452010627495,81.5759454270534,95.12357393105889,170.87502661285862,177.95098007215609,178.76154768262137,102.11759281572434,109.63157849199789,176.5394261841612,177.9897795209114,178.31198868288777,108.7916984773975,114.6759904010183,178.03408312845517,177.9470683522942,178.03209329615802,141.25141237031312,142.11224160118377,177.02433488913795,178.4097835456421,179.13763777294858,173.9345843364663,162.9605118798007,165.43601607462332,177.6608299264225,178.61627511103347,179.43938878963115,167.4360182991008,163.03805873512064,177.88654965099082,179.71971996151245,171.96149138100313,172.8753378088267,160.67974928803528,177.01569869192474,179.40601652138727,171.13158349838127,159.80784021219412,165.25045339784302,178.29343048844336,179.29709219402048,Made
40.91493726480039,51.97526541021458,170.01427209831505,178.6253882510679,176.8173851892452,75.66321574672726,86.00224541456043,170.86493366859963,178.6639148242967,177.75903463430953,79.92954980611309,89.67830122157258,171.4878044980209,178.68919312533157,178.11459127987033,108.30886953401746,111.59286141427806,177.71237535105257,178.8919661639645,178.20448070084268,134.29770217924224,133.06640023484812,178.19326665389875,179.3061304074391,178.177182128482,140.30609784531305,137.49206887364466,176.8073325004199,179.5316010350104,178.15412861505985,160.01981146485397,151.25067065755613,170.79531681835758,179.3822673448129,177.97184794445442,171.68816155703544,156.71153564699662,164.9856175777174,179.38133267085115,177.7996757331234,175.3397199224553,160.0031222751821,164.32461318141307,179.55559288992958,178.80848814939486,161.16479125121748,154.35714048220228,172.78396618588025,179.2127813320617,177.79444252522785,Missed
15.031234171227474,32.59127242363723,165.7680179698162,178.9465145566128,175.66221711545916,36.94484826828968,48.84834455370379,170.52225841608575,179.60494033969744,175.89524387672392,47.20840657541483,57.0224904486052,172.26605246011096,179.82210650678155,175.9308827489617,87.63745174853256,94.87171964319222,174.70307561471944,179.84332863826833,176.93102329406418,98.50055451106184,105.40148872560364,175.01511614101238,179.79930276870385,177.17073074577016,126.15664069589944,129.88288303436377,178.41139842975062,179.82706657248184,177.89332039607623,162.52822967047535,155.8079031973222,169.82873387488272,177.79641480194698,177.9297231823908,178.35521229135514,167.66787124131244,162.0035950910817,176.71091524429323,177.99003334329433,179.3113522836315,167.09949644998696,162.67664421443152,177.64181645609295,178.87254789391503,168.9035469335751,159.9828884386283,167.46611764902707,177.06881395881558,178.43587827332783,Made
16.49462259223864,31.87240341071446,166.9929116658723,177.0131989409232,179.12241816186838,18.337209131055456,34.42363885522664,165.97125520152392,178.21659325287212,178.448780875273,24.44708789701121,39.92808304224612,166.8298929427298,177.78412578070825,179.2919388504434,27.41193652825008,43.40800582079298,166.72247245587505,177.25379661393305,179.357808016658,57.012012625396174,69.52882719444743,169.41116272240455,177.43250984853287,178.36784826893506,109.48714685804536,118.31889323607156,172.89396801561432,176.87879803227275,176.85185034590754,135.72476389981944,140.323568880516,177.401720475342,176.73081030768665,177.33845754092377,160.0332475252266,159.80187327667522,177.26976553314964,176.6728068898877,178.33657570013685,175.69187560394778,170.0210962106501,171.85152721909373,176.17165920484518,177.73143896867975,176.6342999475298,170.7871394418079,171.86117443341294,176.75366099369768,178.04610082272924,Made
29.491678990586088,46.98612263378685,164.1397307687889,177.85190587754096,179.74626620904348,46.10845007417384,62.433199429075145,165.48178306767215,177.2940005001484,179.11284417524928,80.87834486611301,94.90962196362496,167.94531903505074,177.07680106190983,178.60309102773007,124.99401089499725,135.99618044361236,170.45713702923396,177.38028729979305,177.32138087803753,154.75277074292043,157.27696655376383,179.10337711256796,177.87804862596704,178.35390984576216,163.1304689635956,162.10089270681706,177.31852285339113,178.07190507622877,178.52369621839242,177.503957121144,168.1032748318469,169.1154428554995,178.55250690219785,179.928906761115,176.8726265603904,167.5220939906283,169.40514620797248,178.7649235289238,179.34405468574707,177.1400621254055,166.78062002845436,168.39248663095245,178.9801349135952,179.91371274208825,169.77123076399536,160.76030349488084,169.8344530865488,178.82179254089934,178.60221226719133,Made
47.840698919332944,66.13592585033639,163.37529112920248,177.82019932525583,173.11703924799727,54.232241681257264,73.35547409042522,162.31261761043993,178.90996703621636,174.77939749485063,71.8370760028621,87.85567665039451,164.59010360403676,179.4363686529501,177.4533351412327,79.25656801072975,94.97016848406,165.13113307545515,179.9231704434672,177.15026546657933,127.3514896838348,126.75963406234428,178.39112601379895,179.41261212695298,176.4289315768213,136.34519174195583,132.21815262480487,174.8003175472535,179.86845668505578,178.31381498859005,171.91824113124414,157.7536583166841,163.33750820183758,178.9414750880357,179.49100218629275,174.45992488373273,158.6348073955162,161.6669065485903,179.14456292886214,179.52909239515805,175.02887032826885,160.81890549493457,163.3894442306683,178.22066526307563,177.88556109605364,173.42557413014987,156.49977100522403,161.3223886397878,178.73492422232528,177.73440111757768,Made
54.14103700884155,68.14475578026548,167.8396456179949,167.46157673104116,149.61754824803856,70.55101147454722,85.15109478891654,166.2766967224109,171.8128463271703,156.7266796007832,84.70986506414175,100.24204627026693,165.1736356736364,175.7179501931708,164.90685362447215,95.26229782721651,109.77804246099156,166.28746300753411,178.01017758487035,170.28168349731155,98.14221218440132,113.5497545697202,165.45693658454005,178.51574655110713,171.82776507183328,120.82436431201091,128.96133738290175,172.515255829702,179.47445289808874,173.96476854118828,127.37415761382192,133.24892977014989,174.86645894079712,179.67980543614837,174.4953709985596,153.60858707461907,148.28521684249674,174.555924229392,178.613869717187,176.93097774758874,155.53122504536998,148.43220519278884,172.67360574918766,178.468374868251,177.63939590241282,167.97668954473644,155.92668733885,168.12916023372972,178.04209139087405,177.9584650270306,Made
38.17264946387336,56.50143311129239,163.69711868687529,170.37102414772878,164.18331913243142,32.76841392076081,51.66885562792309,162.7259841760726,171.6599056361037,165.14924463823002,50.48610181437656,71.43408493452752,160.18448562403785,174.7659218452681,170.01362808274945,52.12645236736045,73.02258409430797,159.84362470355094,176.42703734704818,172.01130342114968,70.7241624842236,88.27583748072074,161.973729616979,179.60236290716654,177.4738718631764,75.33038777280883,92.18577463641115,162.66484028750975,179.1250104514568,178.59640364889657,104.62146299857272,113.1334012995318,170.95791136975905,179.00549477262894,178.55903253886177,114.4781238326702,120.87573388914018,173.123776790312,179.10937340228384,178.69117262088758,136.50308322963903,133.84991770492698,177.3223476136626,179.39781911564938,179.3224366438747,167.39575198854513,151.02997641196367,163.02194062716032,179.91204929947557,179.1425242147104,Made
35.69677080979127,48.24723196385949,165.08313238395013,178.95210773597418,178.74438284808522,47.99437526645785,61.7076496954335,164.13546712352317,179.86451609267723,179.4963447743208,43.61089132784788,57.16165865685925,164.88343874079013,179.7905742894199,179.83272022549423,63.57402376557564,78.15550725612216,163.51766509720318,179.15937060269786,179.9751908719448,70.45335777192032,81.94991789387628,166.2310921907128,178.86509595850416,179.78459330738846,85.55260197593569,96.06247237852136,167.51335928540828,179.0275762884567,179.4129967525542,96.27841854259482,105.55427902639973,168.72998151882518,179.34586441184473,179.5519760075421,140.8766756945624,141.62128132659183,177.8909022718705,179.8959557899733,179.94434909904612,144.199139544189,144.20044642693645,178.05720276877267,179.60332314098824,179.04895231474504,157.4820489268576,153.0894856895652,177.05664185752104,179.60291720404052,178.82093437637235,Made
29.537236203517644,45.478735233304704,165.3351865284802,176.70914806061342,168.48134882729468,44.1426317357445,64.18322575925586,160.97687127602526,179.89174014600985,174.56896897923647,46.29034308942023,67.55058830426495,159.6553702139147,179.8134282885302,174.1210299999808,59.122666851995255,77.8918016683926,162.03526880208645,179.47188313362372,175.96049026221283,67.48742391354142,83.42951119646641,164.84323820337335,178.93577080930064,177.71271420112987,86.19955997905836,97.65098296158334,169.4081771656413,179.1986793741932,177.81126974559015,126.62824684502834,128.63271130858826,179.63595690878554,179.99599719809848,179.23185285757705,132.78119783915088,131.688177233373,177.42621626709965,179.58166044022406,179.83727645973778,167.9280618354822,152.5138954373735,163.0237659581112,179.68585741510202,179.54175594659384,177.3699268363521,158.6534949195708,159.50947208231236,179.43207932946396,178.9325457956597,Missed
41.486021554615256,45.17560105775894,179.9739912842116,156.14215835836342,145.58871927474488,42.776570134354856,46.6490350422246,179.4007214173954,158.50392206687872,147.81079256310406,40.34951247486634,50.19421652882577,172.91011491156775,160.11952787820323,149.25416968757204,42.24301136711333,55.01639707238985,168.9854147697262,163.2375568206309,152.4226643728393,43.25323562065713,58.72158483513258,165.41405641036556,167.84469562894725,158.20479347632167,48.88770129788067,66.41241148993011,162.7781674041121,171.10705737570197,163.2457396613138,62.06660267439435,81.04016298964375,160.84519182793915,176.105908830386,170.12581014341052,63.97452566486321,82.99827782115133,160.76055436911724,176.76288017511592,171.68886657756886,86.30100666955201,105.18107354884714,160.9437572692421,178.0777320089699,174.68597533362458,89.93792912844667,108.15485732399516,161.19992228179754,179.2638791429667,175.5275773874159,Made
29.37461547046213,39.94062147996632,171.9851977133204,173.3782893701797,166.01517068695182,31.755824801165826,45.58794547242246,168.06049995915728,176.3005304105142,170.41450763408824,32.35418258491227,47.031325430325616,167.1157581548971,176.1678112411447,169.79489607788304,36.72023763845461,51.73250671063833,166.81923841149597,176.5119522196538,170.64182464831956,53.80510157612429,68.96886896299213,166.65792234602858,178.1185796381853,174.08995188872422,61.10823295969474,75.31486587365308,167.28121945240454,179.0473554695572,175.2943818938111,97.80270467500736,108.37355688112366,171.2395604043895,178.3406911280153,175.79959234928208,122.46747225421666,128.9557224860577,175.42741264932516,177.9841892573374,175.80858675696066,125.15754476382044,129.92658316402816,177.17875774873596,178.26572885908672,176.59487860159783,153.9916826181067,146.59525275444847,171.02047367827367,179.55098782610656,178.29942449536733,Made
27.11781240689356,39.102348740069104,172.1114543423189,169.68556471740462,159.73088682058722,29.024788693645935,45.91671263561253,166.46348267916792,172.1603601134495,164.27857020112438,28.567285295380408,45.69206878471072,166.14547658379485,172.70665236185326,165.0237709333698,44.25417026910441,62.66191006610693,165.00011216576578,173.62708700649202,167.93481735389767,45.08289528610965,64.72617301006592,163.99300347053736,173.84552929538063,168.80974788504363,55.07093763427008,72.18611140279042,166.87932727940435,176.45670871617662,176.68765738650993,82.1000218672464,97.73390985167188,167.10489906992345,179.6885407604204,179.37760880054122,89.61407337471616,102.78678838585527,169.26761418627723,179.96290362667727,179.4228018421233,135.1670936728281,132.07560697750375,173.64616483135453,178.91711051006945,179.37094179503367,146.52787110002808,140.5277111366926,170.38548787952354,177.67321551209548,177.81665474909195,Missed
41.71840637167458,56.86658262489385,164.6430139107438,178.25796351445376,170.4701559856503,53.8330879131549,70.61253815790658,162.90628670545502,179.4254984890379,172.13658273932035,82.65628556873908,94.67902051098925,167.5241062742052,178.82827768205078,176.6944637258007,91.19412156013205,101.03409010978382,169.7947418330292,178.359400674032,178.06585819804565,101.93067662230963,110.73331676466807,170.79929222721648,178.0189544040804,178.57065519064128,141.03914665218736,137.77153200980467,176.40096724821507,179.3444796222733,177.8015509297288,150.7359494977906,144.3241828071203,173.213289432803,179.4191496727858,178.2410693615387,179.6444474002014,160.11783939058682,160.20747249423013,179.77227500097,177.93434685846617,178.24114300765407,161.72645295061145,159.5122199925452,179.56649143222552,177.8350591324609,176.75320109676764,156.69040691463948,159.29579846788448,178.93485228725996,176.9655125761721,Missed
49.84486017001116,69.28341936692894,161.91683004487157,175.15661205198796,165.54001419690837,60.71018053654904,79.62244221678883,162.14921745048792,177.07217787012854,168.22075687023792,82.80993864157867,96.88554631064218,166.8734890703942,178.62138098139204,172.63256400633284,90.63037393435292,103.01159336842692,168.5202007927094,179.45700450273003,173.94592345154445,104.0223084097272,111.95766639989525,173.02362108920588,179.54628854113076,175.00536896210392,120.96913455991144,123.52493873571258,178.62912812788167,179.7953062903636,176.3464547399446,138.46955960899473,135.30814224145936,175.9094715133075,178.47336885503233,179.62569709555447,179.03553365943063,160.36088349686435,157.53412987836828,178.77171854843883,177.7338991116345,179.9124294300243,158.24976707000712,156.80933996884193,179.4498452763699,179.68204658851465,175.23289049451887,158.07665755698943,151.85817393310506,179.9151487739723,179.66319948877427,Made
38.821196047192736,55.77016914139014,164.46186194063054,177.18870743817368,169.0465569610935,54.971828900579645,70.97539974237016,164.91742588024653,178.52695405806827,170.87836908268622,60.3285631946283,76.8726748060354,164.47884072481526,178.62718585912606,170.75552474402272,94.27457539659513,104.8531753168314,170.2409324784126,179.240913265653,173.092562448067,98.46637940301235,107.15244616950363,172.34182791052,179.33653567310753,173.56902720974006,134.62275749809066,133.27767709905163,177.647315238441,179.58791111965354,175.7088157543449,140.8408021645529,136.22029908281925,174.2644111619992,179.4158937261174,176.374916769952,177.7345371108869,157.8258184015481,154.53407855379203,179.25944762800177,178.14904738226613,174.72841252295834,160.7786298554401,154.1868052931575,179.95830256219168,176.80665126826034,176.9577660887668,160.41316939157116,155.7866152278367,179.20460013689453,176.3000140773411,Made
28.417545923154368,39.9680529866083,169.7460447341794,176.47922744292217,172.49579880541432,34.485105571953795,48.94494669660949,166.4010315127178,179.83536953741535,177.3919223157548,34.51773355635125,50.78027117556992,164.39762920632043,179.6429308349973,177.3755608989907,61.86575748781914,77.75960204352279,164.52344092146416,177.82057455505037,179.49033511700705,64.5599200347376,81.35886903832356,163.50390525982058,177.46465584270408,179.64332399533933,74.20502384242681,86.42750942947268,168.06614150967332,177.1920920902972,179.06567097875265,82.52361102503758,93.12251609013576,169.80275376649786,177.64935546494772,179.39548144717023,109.7189136082248,114.8171950852973,174.98511070754432,177.17597949709543,179.6753142696946,158.4493490258997,149.91853032571677,170.95419065105563,178.52701573050516,179.6178098618048,166.66185889815384,152.75121981418425,165.67025655097515,178.40335613992312,179.5347036424936,Made
26.010167589079177,35.83124663832102,174.76528184154205,168.31753753415774,158.4584588138452,28.34471514967485,37.76577955016376,174.25732013300586,170.30195279783723,159.7239425413892,30.56463768667697,39.9068921688792,173.56041948063736,172.18220151482694,161.18818055765328,32.387439949720175,43.13499096385819,170.63555796552956,175.8912623279072,165.2815381013014,30.9933098901059,41.71542685807238,170.78988216050902,176.37410179307884,165.88879321942116,40.6356327196815,50.91873504799634,171.30963798259106,177.89218147273093,169.57870226978056,40.29071401953413,51.35262873625133,170.74334332192032,178.07572291263492,170.73255899024196,54.74561333427422,68.3390545938652,168.38355477204675,179.08312795681735,173.9209278985019,61.65631069042404,74.50471845800713,169.07955646722874,179.62697353199334,174.9620372898885,74.03852626398361,85.83027606463486,170.29575086005792,179.86329495418337,176.52095636599998,Made
36.14779927828739,54.902663100390825,164.32884623628323,167.17272699352472,155.7642742193946,36.703914912684695,53.93657530886762,164.9880253287168,168.87047446152772,157.51726606276958,45.34178096932851,63.889560373024665,162.3262239476773,171.86647157969136,160.79405258065907,53.021395115547925,71.7133699951399,161.15222314363646,174.73098629136888,164.82640533593838,71.8612673528671,89.58463253009249,162.3044061527063,176.31052732105266,168.5123184875067,99.92289396535853,113.79269000413224,165.2565737778052,179.75269429141585,175.0003683677022,108.4832238016881,121.28831375770156,167.1729588379941,179.23448102309774,176.1988442659897,109.92701288481094,121.58379785347871,168.47477074783066,178.52456088549636,175.93118623744928,135.2964806210669,136.91266382071746,178.2141702887351,178.27975273981198,175.85155739280188,145.33070965172038,142.7187594964018,176.82851499811662,177.79996542084908,176.53919658037563,Made
